"name","type","location"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","centralus"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","centralus"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","centralus"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","centralus"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","centralus"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","centralus"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","eastus2"
"AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","centralus"
"AzurePerformanceDiagnostics","microsoft.compute/virtualmachines/extensions","centralus"
"AzurePolicyforWindows","microsoft.compute/virtualmachines/extensions","centralus"
"BackupAPIM","microsoft.automation/automationaccounts/runbooks","centralus"
"CLDTAGAZQUALYSP01","microsoft.compute/virtualmachines","centralus"
"CLDTAGAZQUALYSP01-NetInt-0e9d","microsoft.network/networkinterfaces","centralus"
"CLDTAGAZQUALYSP01_OsDisk_1_f5f609574c3c4c8197c5e83766d37b26","microsoft.compute/disks","centralus"
"CRITICAL - Runtime Version Error in DTCC Funcion APP","microsoft.insights/scheduledqueryrules","centralus"
"Calabrio","microsoft.sql/servers/databases","centralus"
"Calabrio","microsoft.sql/servers/databases","centralus"
"Calabrio","microsoft.sql/servers/databases","centralus"
"Calabrio","microsoft.sql/servers/databases","centralus"
"Claims","microsoft.sql/servers/databases","centralus"
"Claims","microsoft.sql/servers/databases","centralus"
"Claims","microsoft.sql/servers/databases","centralus"
"Claims","microsoft.sql/servers/databases","centralus"
"Claims-Portals-Alerts","microsoft.insights/actiongroups","global"
"DEV PIPELINE FAILURE","microsoft.insights/metricalerts","global"
"DEV PIPELINE RUNNING FOR OVER 30 MIN","microsoft.insights/metricalerts","global"
"DTCCAlerts","microsoft.insights/actiongroups","global"
"DefaultQueryPack","microsoft.operationalinsights/querypacks","centralus"
"DefaultWorkspace-15c6a0ec-5508-4d26-828f-3029516a2fb2-CUS","microsoft.operationalinsights/workspaces","centralus"
"DependencyAgentWindows","microsoft.compute/virtualmachines/extensions","centralus"
"DependencyAgentWindows","microsoft.compute/virtualmachines/extensions","centralus"
"DependencyAgentWindows","microsoft.compute/virtualmachines/extensions","centralus"
"DiG_ImagingArchive9Q","microsoft.sql/servers/databases","centralus"
"DigAPIAlerts","microsoft.insights/actiongroups","global"
"Dremio-Network-Alert","microsoft.insights/actiongroups","global"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-azappsasp-uc-d","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-azappsasp-uc-m","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-azappsasp-uc-p","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-azappsasp-uc-u","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-dev-cp-centralus","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-digasp-uc-m","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-digasp-uc-u","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-odsapps-uc-d","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-odsapps-uc-m","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-odsapps-uc-u","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-evl-portals-uc-u","microsoft.web/certificates","centralus"
"E8AEF35CC7976CF89D84563ECB3532E9DA6F846B__Central US_rg-tag-portal-uc-m","microsoft.web/certificates","centralus"
"EVL_Prod_Windows_Sunday_1900_2300_CST","microsoft.maintenance/maintenanceconfigurations","centralus"
"EVL_Prod_Windows_Sunday_2130_0130_CST","microsoft.maintenance/maintenanceconfigurations","centralus"
"Everlake - SQL DB - Administrative Operations","microsoft.insights/activitylogalerts","global"
"Everlake - SQL DB - CPU Percentage Above 85 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - CPU Percentage Above 90 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - CPU Percentage Above 95 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - DTU Consumption Above 85 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - DTU Consumption Above 90 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - DTU Consumption Above 95 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - Disk Space Used Percentage Greater 85 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - Disk Space Used Percentage Greater 90 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB - Disk Space Used Percentage Greater 95 Perc","microsoft.insights/metricalerts","global"
"Everlake - SQL DB General Purpose - CPU  Above 95 Perc","microsoft.insights/metricalerts","global"
"Everlake - vmwtagdigsql01p - CPU Usage Above 95 Perc","microsoft.insights/metricalerts","global"
"Everlake - vmwtagdigsql01p - Memory Usage Above 61GB","microsoft.insights/metricalerts","global"
"Everlake - vmwtagdigsql01p - VM availability Alert","microsoft.insights/metricalerts","global"
"Everlake - vmwtagdigsql02p - CPU Usage Above 95 Perc","microsoft.insights/metricalerts","global"
"Everlake - vmwtagdigsql02p - Memory Usage Above 61GB","microsoft.insights/metricalerts","global"
"Everlake - vmwtagdigsql02p - VM availability Alert","microsoft.insights/metricalerts","global"
"Everlake Cloud DBA","microsoft.insights/actiongroups","global"
"Everlake Cloud Ops","microsoft.insights/actiongroups","global"
"Everlake-ALERT! - sss-tag-digmig01-uc-m - File not Syncing","microsoft.insights/metricalerts","global"
"Everlake-ALERT! - sss-tag-digmig01-uc-p - File not Syncing","microsoft.insights/metricalerts","global"
"Everlake-ALERT! - sss-tag-digmig01-uc-p - File sync server Offline","microsoft.insights/metricalerts","global"
"Failure Anomalies - NTT_Portals","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - app-insight-paloaolto","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - app-nttd-mtl-oaiweb-ue2-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-Calconv-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-Dgmonapi-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-LifeSys-slafilter-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-Lifesys-sla-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-TreasuryRateLoad-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-calconv-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-calconv-uc-01m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-calconv-uc-01u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-claims-uc-02u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-claims-uc-03u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-claims-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-claims-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-claims-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-claims-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-claimsbatchjob-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dgmonapi-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dgmonapi-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dgmonapi-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dgmonui-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dgmonui-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dgmonui-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dgmonui-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dig-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-digarchive-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-docgen-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-docgen-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dtcc-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dtcc-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dtccasp01-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dtccasp01-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-dtccasp01-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndl-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndl-uc-01m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndl-uc-01u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndl-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndlapi-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndlapi-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndlui-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-errhndlui-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-instramart-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-instramart-uc-01p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-instramart-uc-01u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-intramart-uc-01m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-ods-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-ods-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-ods-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-ods-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-ods-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-ods-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-ods-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-portals-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-portals-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-portals-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-portals-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-portals-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-portalssvc-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-portalsui-uc-m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-smcevntrecon-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-smcevntrecon-ue2-dr","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-evl-smcevntreconasp-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-lifeSys-pubsub-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-lifeSys-sla-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-lifeSys-sla-uc-01m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-lifeSys-sla-uc-01u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-lifeSys-slafilter-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-lifeSys-slafilter-uc-01m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-lifeSys-slafilter-uc-01u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-ntt-portals-ui-dev","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-nttd-evl-dtcc-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-pr-ems-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-pr-emswebapi-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-pr-emswebui-uc-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-sre-fnolclaims-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-sre-fnolclaims-uc-01m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-sre-fnolclaims-uc-01p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-sre-fnolclaims-uc-01u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-TreasuryRateLoad-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-azapps-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-azapps-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-azpowerbi-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-claimsbatchjob-uc-u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-crdbtfunc-ue2-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-crdbtfunc-ue2-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-crdbtwebapp-ue2-d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-crdbtwebapp-ue2-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-docgencom-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-docgennet-uc-01d","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-docgennet-uc-01m","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-docgennet-uc-01u","microsoft.alertsmanagement/smartdetectoralertrules","global"
"Failure Anomalies - appi-tag-docgennet-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","global"
